assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,entry_n,exit_n,leverage,robust_train,total_return_pct,cagr_pct,mdd_pct,profit_factor,sharpe,win_rate_pct,trades,liquidations,final_equity_krw,symbol
10,9,2682.0800493504807,71.40960524846002,-64.773779437891,1.4751354980827203,1.192633303913546,1048,0,140,70,1.0,True,451.37047103543904,34.136192892693074,-65.20127283167831,1.230716722958117,0.7698501608326861,35.57692307692308,104,0,55137047.1035439,XRPUSDT
10,9,2682.0800493504807,71.40960524846002,-64.773779437891,1.4751354980827203,1.192633303913546,1048,0,140,70,1.0,True,1862.8263057612178,66.40125437727377,-65.28978761692386,1.3850181221394318,1.0855734235786019,42.98245614035088,114,0,196282630.57612178,ADAUSDT
10,9,2682.0800493504807,71.40960524846002,-64.773779437891,1.4751354980827203,1.192633303913546,1048,0,140,70,1.0,True,14377.295648491116,170.86359528302103,-71.44614854965306,1.7151404375603658,1.4492345939644162,44.44444444444444,81,0,1447729564.8491116,DOGEUSDT
10,9,2682.0800493504807,71.40960524846002,-64.773779437891,1.4751354980827203,1.192633303913546,1048,0,140,70,1.0,True,1107.3843872911227,59.72488351349292,-67.33243675225341,1.2538067563822206,0.9923753082882064,41.1214953271028,107,0,120738438.72911228,LINKUSDT
10,9,2682.0800493504807,71.40960524846002,-64.773779437891,1.4751354980827203,1.192633303913546,1048,0,140,70,1.0,True,-43.181506042670215,-8.869178104011343,-77.20922698399659,0.8985609017415948,0.1655996725954671,39.166666666666664,120,0,5681849.395732978,LTCUSDT
10,9,2682.0800493504807,71.40960524846002,-64.773779437891,1.4751354980827203,1.192633303913546,1048,0,140,70,1.0,True,7323.982094773426,177.49301402300927,-51.793766742784186,1.5971399210079713,1.5961005770203354,46.913580246913575,81,0,742398209.4773426,SOLUSDT
10,9,2682.0800493504807,71.40960524846002,-64.773779437891,1.4751354980827203,1.192633303913546,1048,0,140,70,1.0,True,12100.518447648557,219.14699140499442,-64.34628604410368,2.5516846942083857,1.7948464387360397,45.20547945205479,73,0,1220051844.7648559,AVAXUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,3595.9799049371677,77.14436790015048,-45.1122007650817,2.0612435161850047,1.4797592042069292,44.44444444444444,108,0,369597990.4937167,BTCUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,1246.0245022565423,50.95282856477643,-51.11212240646608,1.3485756813245313,1.0029772364170604,38.21138211382114,123,0,134602450.22565424,ETHUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,5292.6995469405465,91.09031798557116,-66.53483053565805,1.5094008629917601,1.2459486862522553,40.49586776859504,121,0,539269954.6940546,BNBUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,243.1965334029095,23.630651338109022,-70.7517274168722,1.1502553536209323,0.6544049773380047,31.63265306122449,98,0,34319653.34029095,XRPUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,1521.671451713278,61.05444447527131,-64.05988215498193,1.435989743140475,1.0338655368538057,42.72727272727273,110,0,162167145.1713278,ADAUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,16449.880387569927,178.2201698206172,-71.99347096960733,1.9589517839705184,1.47367517696793,41.333333333333336,75,0,1654988038.7569926,DOGEUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,1975.3467101033411,76.84611843501203,-66.9194465155827,1.373478905873899,1.1190191033596817,43.0,100,0,207534671.0103341,LINKUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,-53.309089374481125,-11.761439874265545,-79.64075108765746,0.8555107299146849,0.12790969110106173,40.17094017094017,117,0,4669091.062551888,LTCUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,8835.620758568868,189.95048584742014,-58.150978429745706,1.6629281196974544,1.6325223248523608,44.73684210526316,76,0,893562075.8568869,SOLUSDT
10,9,2785.6633075202544,76.99524316758126,-66.72713852562038,1.4726953030661174,1.1824838948059684,1001,0,140,80,1.0,True,6213.080706179799,172.18914351448814,-70.82633372013349,1.9888941174610149,1.5976414558455505,42.465753424657535,73,0,631308070.6179799,AVAXUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,3197.56555253461,73.97259956339481,-42.12003115616545,2.070398043642504,1.428913289549957,43.80952380952381,105,0,329756555.253461,BTCUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,1551.3430799430844,55.92100945565694,-56.39352609773039,1.4052719948443662,1.0507454559400047,41.37931034482759,116,0,165134307.9943084,ETHUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,5592.3906123401575,92.77606913164709,-65.11591097846963,1.5285114533178414,1.255078311835684,38.46153846153847,117,0,569239061.2340157,BNBUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,104.92486103547859,13.136233265748798,-72.81376683443155,1.0840295560643913,0.5319703160340724,30.208333333333332,96,0,20492486.103547856,XRPUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,1636.8030572973782,62.95515800915754,-64.97793879241125,1.4847231282092943,1.0396439086059022,42.99065420560748,107,0,173680305.72973785,ADAUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,12353.11813975656,162.81503717899395,-77.04539930363286,1.7026627017869673,1.4175394286055756,41.0958904109589,73,0,1245311813.975656,DOGEUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,1436.180344783811,67.12266761302618,-66.69601516907608,1.2858316108423533,1.0402812267339472,40.816326530612244,98,0,153618034.4783811,LINKUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,-72.39694507208903,-19.061483456026085,-85.37534205127353,0.7276766392021428,0.011226745318324738,35.39823008849557,113,0,2760305.492791097,LTCUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,11399.558838217454,207.81055892866868,-59.20476240486134,1.771620454307955,1.6799117119649531,45.07042253521127,71,0,1149955883.8217454,SOLUSDT
10,9,2417.1843049159943,70.54763358821049,-65.90596307377285,1.5066172907635678,1.1529118838878443,967,0,140,90,1.0,True,4934.7142066547485,157.71120000686847,-73.75502228575044,1.7228464748370558,1.5249670218143125,45.07042253521127,71,0,503471420.66547483,AVAXUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,2371.2148534821213,66.20195116549614,-45.10394008581612,1.9147376373476532,1.3157184897316565,40.19607843137255,102,0,247121485.34821212,BTCUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,1483.1962750463204,54.883632474693144,-60.717843952241644,1.3745022211577052,1.03161009181257,41.81818181818181,110,0,158319627.50463203,ETHUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,5672.930213581528,93.2164057632918,-68.84581694119805,1.499426498114655,1.252372212648898,37.391304347826086,115,0,577293021.3581527,BNBUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,103.0111488155037,12.953777433949142,-79.00958793447991,1.070734581657177,0.5338670237160766,30.107526881720432,93,0,20301114.88155037,XRPUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,1964.767001655796,67.8487073134339,-69.71528819625425,1.4361468640120956,1.0764694234946308,42.0,100,0,206476700.16557962,ADAUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,14428.314843666381,171.05450650178423,-72.97667360109953,1.89991247668554,1.4435144685088053,43.28358208955223,67,0,1452831484.3666382,DOGEUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,2963.523271127904,90.27854484455442,-56.951456933028325,1.334533453292106,1.1733668825939474,40.86021505376344,93,0,306352327.1127904,LINKUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,-80.5109359745332,-23.560074311107492,-87.0253148075432,0.6644814339459973,-0.06225546339348312,33.94495412844037,109,0,1948906.402546681,LTCUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,9845.999093559252,197.4046425995283,-59.20476240486134,1.6997397655176973,1.6385621485518092,44.285714285714285,70,0,994599909.3559253,SOLUSDT
10,9,2667.3690623050124,79.06362607899416,-69.28055256872615,1.4677866810633753,1.2128695476214228,925,0,140,100,1.0,True,8391.0941090637,192.39186320944515,-75.48940204748939,1.9680216865753988,1.649571878016343,43.93939393939394,66,0,849109410.90637,AVAXUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,1846.413091644413,60.034636603202784,-50.600118788962156,1.7670510671481023,1.2221274230361279,34.34343434343434,99,0,194641309.16444132,BTCUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,1548.920864981292,55.88475998875035,-56.612025357493565,1.3503980421581805,1.031116258940279,43.689320388349515,103,0,164892086.4981292,ETHUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,4268.694181760455,84.66594396045089,-74.7066930460359,1.4660576872592421,1.178422881464601,36.607142857142854,112,0,436869418.1760455,BNBUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,94.13748030885762,12.088663302446134,-80.40030123638832,1.0658234629830976,0.5257586017953861,28.57142857142857,91,0,19413748.030885763,XRPUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,2642.0226149531754,76.19445222588281,-71.69474304911448,1.394465085718774,1.1371010515740319,38.54166666666667,96,0,274202261.4953175,ADAUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,15438.07665368667,174.72698288769388,-70.25296605024518,1.9231723832140013,1.4540568350422178,44.61538461538462,65,0,1553807665.3686671,DOGEUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,2227.170523345324,80.69474787475444,-65.76911183420306,1.24167339592055,1.1098934161283445,40.0,90,0,232717052.3345324,LINKUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,-76.92896550044055,-21.411548193201966,-83.99754845403531,0.7210574357177435,-0.012059526629141214,37.86407766990291,103,0,2307103.4499559454,LTCUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,9828.874329339415,197.28322806825415,-60.26511727125128,1.855668485400677,1.62854332265609,44.11764705882353,68,0,992887432.9339415,SOLUSDT
10,9,2434.5965691492497,78.44460005031863,-70.97385454967983,1.4302613864890081,1.1577619665193164,890,0,140,110,1.0,True,8334.028646933306,191.91596476937772,-78.22358625812984,1.9113675580298326,1.6417164259659005,42.857142857142854,63,0,843402864.6933306,AVAXUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,1903.0220670823155,60.76302646789675,-48.46224048933251,1.814996420214861,1.2230498690171288,34.375,96,0,200302206.70823157,BTCUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,3090.0132392783557,73.0612162087802,-58.17707174706239,1.403182230844934,1.1861780246241194,43.15789473684211,95,0,319001323.9278356,ETHUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,2451.7140356898453,69.22484186407567,-82.43019558717434,1.3617918847041024,1.0609573441392428,34.25925925925926,108,0,255171403.5689845,BNBUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,53.880007400947406,7.6960574593121445,-79.0513698166584,1.0468215968121972,0.47491094609128787,27.77777777777778,90,0,15388000.74009474,XRPUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,1805.5818268617986,65.56090144123903,-75.43030444900488,1.300983847745882,1.048501972315936,32.967032967032964,91,0,190558182.68617988,ADAUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,23477.025312477723,198.65587066969167,-73.70065750645728,2.0054817812941814,1.528831490508951,42.62295081967213,61,0,2357702531.247772,DOGEUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,2085.3695676043562,78.5717969759053,-65.06587783038268,1.213838879473524,1.0909382239247045,38.82352941176471,85,0,218536956.76043564,LINKUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,-53.03174238579271,-11.675541801012946,-80.75214521462722,0.858696733146635,0.1701801973126918,38.94736842105263,95,0,4696825.761420729,LTCUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,8202.651788246116,184.94640609727662,-62.934085143164864,2.3132849285169743,1.5738616440218196,40.0,65,0,830265178.8246114,SOLUSDT
10,9,2268.541801647101,71.14302903642793,-74.52771890628675,1.3824870577745183,1.1385581242744118,845,0,140,120,1.0,True,5188.574321070046,160.79183096416477,-75.35478030611623,2.048013080954095,1.4935860248400283,44.06779661016949,59,0,528857432.10700464,AVAXUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,1351.3785594174512,52.76550765842922,-38.544009158854365,1.8129088189850464,1.2780639203682822,44.44444444444444,144,0,145137855.94174513,BTCUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,2546.9628879503375,68.0205237961513,-42.606273477619006,1.574617804493281,1.2713578598044875,41.66666666666667,144,0,264696288.79503375,ETHUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,2924.2363927712,73.95876345091548,-69.17941787836448,1.5504387366018648,1.1737387736830043,43.506493506493506,154,0,302423639.27712,BNBUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,243.5467123125826,23.65234228806299,-67.26551079157977,1.1958595904601246,0.6515434454668554,36.36363636363637,121,0,34354671.23125826,XRPUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,675.404324838729,41.9580740386293,-59.93631676320938,1.269588891839554,0.8730657733134065,43.79562043795621,137,0,77540432.4838729,ADAUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,11681.327368931803,159.9121602370054,-70.1796041234864,1.9121757435210134,1.4471665780629919,43.333333333333336,90,0,1178132736.8931804,DOGEUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,542.8604277506709,41.87804431861073,-69.83692009270737,1.2239637662544096,0.8496121559256072,45.80152671755725,131,0,64286042.77506708,LINKUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,15.05467559077751,2.3306942075565384,-66.17944373594464,1.0249563553062062,0.31008314741061027,36.17021276595745,141,0,11505467.55907775,LTCUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,1597.9356523869621,95.6288417214062,-55.73514386231838,1.4772960737246352,1.2350047510782487,43.75,112,0,169793565.23869622,SOLUSDT
10,10,1474.6571059022067,60.39301572729026,-66.44303555706341,1.474604409013515,1.2043717623806265,1273,0,150,40,1.0,True,1747.7938694707968,102.29073454547657,-66.70662737818218,1.471912744302395,1.3061543842136547,39.39393939393939,99,0,184779386.9470797,AVAXUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,1122.2551412914222,48.66397245502316,-38.34278706748439,1.6115006040261555,1.1769599051685349,40.44117647058824,136,0,122225514.12914222,BTCUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,1680.6456791721216,57.79406490036534,-48.47396783997742,1.5191596039428314,1.1248951426980531,39.705882352941174,136,0,178064567.9172122,ETHUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,4579.094182968887,86.73591890760837,-72.51793655599926,1.6373100149871311,1.2678961123194223,45.98540145985402,137,0,467909418.29688877,BNBUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,170.15915327011254,18.644848448290972,-67.26551079157976,1.126084946821277,0.5895021000541028,32.45614035087719,114,0,27015915.327011254,XRPUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,1448.3651110479761,59.78509452678517,-61.201310210322966,1.4097027462865164,1.0444338453314812,45.96774193548387,124,0,154836511.1047976,ADAUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,16166.827386487925,177.2605529960729,-70.25296605024518,1.8127363931858267,1.4860367337938576,43.529411764705884,85,0,1626682738.6487923,DOGEUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,787.3659222889885,50.740763346469194,-71.13528382061612,1.2689111840490876,0.929521051356434,44.06779661016949,118,0,88736592.22889884,LINKUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,-12.463126764919274,-2.1631177567399185,-62.992384052842574,0.9756786380211947,0.2368366137004103,35.82089552238806,134,0,8753687.323508073,LTCUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,1489.8971671524882,92.60491739413312,-55.354066068554545,1.3928921349670587,1.2048532350193442,42.857142857142854,105,0,158989716.71524882,SOLUSDT
10,9,1469.1311391002323,58.78957971357526,-62.17668761243782,1.464431175114674,1.150927523933294,1177,0,150,50,1.0,True,4616.765321953716,153.6820237983934,-61.36099117203305,1.898553550950438,1.5677584856378006,39.77272727272727,88,0,471676532.19537157,AVAXUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,2038.6361530806885,62.439939974853,-37.11515665606758,1.7916445437206914,1.3563782030760565,40.32258064516129,124,0,213863615.30806884,BTCUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,2015.0921076844015,62.155355448714445,-47.3870943283904,1.510400042770501,1.1578729891231752,37.00787401574803,127,0,211509210.76844016,ETHUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,2763.244405680206,72.42022807980963,-80.11955905938058,1.592332578353549,1.135420283783946,41.221374045801525,131,0,286324440.5680206,BNBUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,238.57085039227175,23.342391350529578,-67.48164770462613,1.1539035971285647,0.6487730120263149,33.64485981308411,107,0,33857085.03922717,XRPUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,1404.1554061880386,58.99528723137768,-60.62488190060316,1.374854785899337,1.0288359956153525,45.689655172413794,116,0,150415540.61880386,ADAUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,12804.813497872728,164.6971870184516,-70.25296605024518,1.871243741769312,1.4334763595118016,41.46341463414634,82,0,1290481349.787273,DOGEUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,530.4496766063569,41.35905977049556,-75.80333050016603,1.1977920843760235,0.8381195654392964,40.17857142857143,112,0,63044967.66063569,LINKUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,51.89942571653419,7.1094354379168445,-66.6230681186081,1.0719079407986671,0.4082325701030948,39.66942148760331,121,0,15189942.571653418,LTCUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,1608.1259839189083,95.90640957006853,-59.85024107914016,1.3896858122866447,1.2131947154013563,39.58333333333333,96,0,170812598.39189085,SOLUSDT
10,10,1811.609045801655,62.297647711783725,-63.62397500960563,1.450042927528573,1.1466466364535606,1094,0,150,60,1.0,True,7771.833647037384,187.0918318821338,-54.201395629782766,2.170066496661753,1.692816730862643,43.58974358974359,78,0,787183364.7037385,AVAXUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,2991.97256370382,72.20761603843337,-38.169761509881205,1.9980193952554088,1.4476740950416171,41.07142857142857,112,0,309197256.370382,BTCUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,1646.5896538707207,57.31213594107862,-46.60611743722637,1.4474271521409499,1.09314906986204,37.704918032786885,122,0,174658965.38707206,ETHUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,3735.950106059046,80.8068529804105,-65.36150387010588,1.5086585122594842,1.1814828440050682,36.507936507936506,126,0,383595010.6059046,BNBUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,416.12495786658616,32.620556099336895,-65.20127283167834,1.2166082329123022,0.753753881531426,34.65346534653465,101,0,51612495.786658615,XRPUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,1854.706933410059,66.28330814505479,-62.278387522200305,1.394857322987285,1.087026130504777,43.11926605504588,109,0,195470693.34100592,ADAUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,12880.779333455192,165.00853197257382,-75.71159457607143,1.7495937936132608,1.4295875007266072,44.303797468354425,79,0,1298077933.345519,DOGEUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,896.4087170313744,54.06109419711205,-69.65318458426297,1.227967264478876,0.9481145819585068,40.38461538461539,104,0,99640871.70313744,LINKUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,34.75532331465103,5.0226591876826765,-60.80367031929893,1.0531319312207765,0.38235847218259716,40.35087719298245,114,0,13475532.331465103,LTCUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,5739.453665271914,162.147834911153,-51.793766742784186,1.5467005647688803,1.5354546728912362,44.44444444444444,81,0,583945366.5271914,SOLUSDT
10,10,2423.3397485569394,69.24546209174409,-61.54102892074962,1.478042832200217,1.1373159569335543,1018,0,150,70,1.0,True,13670.61848514744,228.6176925769408,-55.09760251231279,2.63453242255577,1.8374089135263463,44.285714285714285,70,0,1377061848.514744,AVAXUSDT
10,10,2344.982489678959,71.5948956384491,-63.769809606401296,1.4893797743348725,1.125270395111993,973,0,150,80,1.0,True,3038.3795364133825,72.61445911795616,-45.32812881068953,1.944814730549415,1.4286266316266811,43.39622641509434,106,0,313837953.6413382,BTCUSDT
10,10,2344.982489678959,71.5948956384491,-63.769809606401296,1.4893797743348725,1.125270395111993,973,0,150,80,1.0,True,1123.9722481870876,48.69703513021919,-51.55092879345957,1.3803313667665926,0.981070276119914,36.666666666666664,120,0,122397224.81870876,ETHUSDT
10,10,2344.982489678959,71.5948956384491,-63.769809606401296,1.4893797743348725,1.125270395111993,973,0,150,80,1.0,True,3722.6294227120165,80.7047410012299,-68.93240823544534,1.4906414505629502,1.1735918275251358,36.134453781512605,119,0,382262942.2712016,BNBUSDT
10,10,2344.982489678959,71.5948956384491,-63.769809606401296,1.4893797743348725,1.125270395111993,973,0,150,80,1.0,True,232.46578807572047,22.956906454002368,-70.40408553266249,1.146827935040252,0.6465671179224636,30.526315789473685,95,0,33246578.80757205,XRPUSDT
10,10,2344.982489678959,71.5948956384491,-63.769809606401296,1.4893797743348725,1.125270395111993,973,0,150,80,1.0,True,1651.5854429445355,63.19157369464865,-59.71494773199787,1.4881180981067947,1.0551506936613224,42.857142857142854,105,0,175158544.29445356,ADAUSDT
10,10,2344.982489678959,71.5948956384491,-63.769809606401296,1.4893797743348725,1.125270395111993,973,0,150,80,1.0,True,13706.751358175148,168.30304786435707,-76.17717711908921,1.8962390923334072,1.440422863864574,41.891891891891895,74,0,1380675135.817515,DOGEUSDT
10,10,2344.982489678959,71.5948956384491,-63.769809606401296,1.4893797743348725,1.125270395111993,973,0,150,80,1.0,True,1612.7114311281343,70.57533215894205,-68.7903923356648,1.3426661105262072,1.07694896269885,41.23711340206185,97,0,171271143.1128134,LINKUSDT
